"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"chr11-57497400-57500291",0.0037361111627725,-0.871352765327933,0.348,0.446,1
"chr9-133881321-133882316",0.0037363788699928,0.629411673755092,0.148,0.079,1
"chr15-40937009-40938490",0.00373667896753284,0.253015776690404,0.216,0.149,1
"chr1-154982861-154983773",0.00374042695249635,-0.780652330160925,0.28,0.388,1
"chr11-95337181-95338971",0.0037571238499386,-1.19895900982594,0.08,0.178,1
"chr7-140656453-140657213",0.00375823570548217,0.490189945009396,0.216,0.156,1
"chr20-49045575-49047288",0.00375945208097062,0.239437985196321,0.62,0.559,1
"chr4-75990392-75991309",0.00376264322365798,0.559297221201057,0.308,0.23,1
"chr5-34474526-34474877",0.00376581825955868,0.89625811321244,0.112,0.065,1
"chr8-15539654-15541030",0.00377147382891665,-0.895379195899935,0.288,0.412,1
"chr3-25427836-25428922",0.00377502587272597,1.40189707431802,0.124,0.039,1
"chr12-92702577-92703807",0.00377586966117473,0.174919694170789,0.296,0.227,1
"chr17-47188284-47189891",0.00377633684027662,0.284416099198993,0.632,0.595,1
"chr2-25361832-25363286",0.00377698569762095,0.436722193894587,0.348,0.28,1
"chr6-42879194-42880451",0.00377770124275494,-0.807522286371561,0.268,0.4,1
"chr3-122563613-122565032",0.00378238539778299,0.294996727189947,0.412,0.342,1
"chr1-27365202-27367482",0.0037852028165228,-0.836673761660319,0.296,0.457,1
"chr12-70589934-70590358",0.00379013929433152,0.830288956420535,0.16,0.091,1
"chr10-88028603-88029150",0.00379192873411359,-1.40992318799252,0.064,0.152,1
"chr5-109484905-109485454",0.0037935347880121,0.507699883960922,0.164,0.118,1
"chr19-44741694-44742605",0.00380130609809687,0.785415598794727,0.244,0.148,1
"chr2-99335851-99338323",0.0038034128169939,-0.571256170873133,0.528,0.613,1
"chr17-56819589-56820082",0.00381290140935954,0.881051483088549,0.172,0.106,1
"chr6-32837884-32839301",0.00381302245138252,-0.780375479268087,0.312,0.447,1
"chr17-82751187-82752945",0.00381686475489186,-0.551315512110584,0.348,0.477,1
"chr17-77331186-77333366",0.00381898975807985,1.07369598782324,0.192,0.099,1
"chr11-287082-289679",0.00381996439494557,0.826051019944975,0.188,0.126,1
"chr3-149085683-149087034",0.00382149223126818,0.36530998158376,0.34,0.289,1
"chr5-172833452-172835593",0.00382341824231245,0.298854906121276,0.388,0.325,1
"chr6-11287780-11288714",0.00383037302105456,-0.827489468572294,0.308,0.43,1
"chr5-141650856-141651853",0.00383214898855214,0.343227369602676,0.332,0.277,1
"chr11-61507906-61509926",0.00383881316040697,0.111629047629379,0.464,0.44,1
"chrX-40157952-40158721",0.00383986897812592,0.51300569249174,0.22,0.151,1
"chr6-156953421-156953958",0.00384120656226042,1.36974268732415,0.104,0.04,1
"chr1-43072822-43074064",0.00384505457314827,0.913015632633689,0.124,0.074,1
"chr12-32533949-32534523",0.00385050040517867,-1.19561139741097,0.064,0.139,1
"chr20-63441998-63442525",0.00385159140185527,-1.36074754979703,0.052,0.123,1
"chr16-11223954-11226377",0.00385485752187099,0.58841259497546,0.184,0.13,1
"chr7-38334821-38336183",0.00385702363435296,0.815631320597676,0.208,0.121,1
"chr6-28940154-28941922",0.00385846785907511,0.408995303194422,0.34,0.269,1
"chr16-49484317-49484867",0.00386197445242038,0.662515651916729,0.116,0.078,1
"chr8-143266875-143268014",0.00386565165895487,-0.817825362073888,0.256,0.366,1
"chr19-38335385-38337503",0.00386702191347452,0.151270166872759,0.784,0.777,1
"chr8-28060969-28061488",0.00386745677234262,-1.55308497045298,0.04,0.112,1
"chr5-88680305-88680855",0.00387036284922485,0.788695047334093,0.196,0.123,1
"chr10-101569617-101571056",0.00387141508002545,0.24133251260478,0.296,0.244,1
"chr9-91073093-91073832",0.00387516159133567,-1.2291602740155,0.12,0.18,1
"chr19-12830459-12830934",0.00387955688057683,0.511219827926864,0.144,0.096,1
"chr4-77538574-77539023",0.00388002755031123,0.812776122610527,0.116,0.057,1
"chr14-64510110-64511669",0.00388566449609799,1.00221780997818,0.124,0.068,1
"chr17-82418014-82419866",0.003893457985978,-0.525188202163971,0.428,0.542,1
"chr16-85422151-85423408",0.00389622201333784,-0.778051196093775,0.28,0.394,1
"chr6-31701715-31703830",0.00389628441201084,-0.817540706325023,0.288,0.435,1
"chr17-30290922-30292619",0.00389680049666391,0.355873405213814,0.444,0.336,1
"chr14-35533178-35535807",0.00389834564085697,0.357652571961605,0.488,0.465,1
"chr19-2171129-2172039",0.00390024131078929,0.86045122430848,0.192,0.117,1
"chr21-14027047-14027843",0.00390959327636364,0.916212351053439,0.164,0.083,1
"chr12-120194310-120195343",0.00391353906795859,0.243363289427757,0.3,0.257,1
"chr3-50316534-50317660",0.00391482617421132,-1.41726998333517,0.084,0.184,1
"chr22-46649242-46650971",0.00391674603229297,0.920782112729212,0.236,0.108,1
"chr20-50460476-50461175",0.00391860767251491,0.800163047997993,0.2,0.123,1
"chr15-78056255-78057258",0.00392280054543259,-1.38623571824691,0.044,0.12,1
"chr20-31738693-31739713",0.00392739183225046,0.38630831848349,0.46,0.392,1
"chr11-19344955-19346658",0.00393223638116345,-1.39736240273652,0.052,0.114,1
"chrX-50067384-50067790",0.00393259346993528,0.731554412357972,0.124,0.07,1
"chrX-101617118-101618296",0.00393586519366028,0.361545368785589,0.316,0.262,1
"chr1-16244295-16244816",0.00394021309340387,0.77334727491934,0.128,0.073,1
"chr9-135499312-135501488",0.00394677098448812,0.202981650613444,0.6,0.495,1
"chr4-41989949-41991146",0.00394903136202614,0.381108881255031,0.396,0.382,1
"chr12-111597211-111600256",0.00394964349269576,0.113762508425935,0.592,0.537,1
"chr1-24744701-24746265",0.00395167970994251,0.077523767283852,0.616,0.574,1
"chr17-42311409-42313044",0.00395187149170854,-0.784667718970462,0.16,0.246,1
"chr4-7803969-7804450",0.00395212328912158,0.854067119413755,0.14,0.084,1
"chr19-43571922-43572509",0.00395575996191954,0.548886117157198,0.272,0.209,1
"chr8-144575379-144575852",0.00395767310452813,-2.09488416558676,0.028,0.102,1
"chr12-69357385-69358031",0.00395955566904298,0.598973787145554,0.2,0.151,1
"chr6-44262634-44266790",0.00395965710694665,0.150476185367978,0.476,0.421,1
"chr1-898401-899140",0.00396302720721799,-1.34157430793831,0.12,0.228,1
"chr19-44689129-44689737",0.00397259203089115,0.721106908810229,0.184,0.107,1
"chr19-11624125-11625043",0.0039734453381064,-1.31979365914228,0.056,0.14,1
"chr6-107027841-107028901",0.00397523865277425,-0.667979522157606,0.368,0.463,1
"chr4-155953052-155954307",0.0039787476508901,0.473345637207935,0.352,0.279,1
"chr8-144791369-144793264",0.0039798965929292,-0.746689796200675,0.372,0.501,1
"chr17-1267408-1268824",0.00398155004409764,-0.802865832659107,0.16,0.267,1
"chr14-61320637-61324373",0.00399014073537434,0.481326115484869,0.304,0.232,1
"chr1-39407764-39409908",0.00399264218837637,-0.729272401474145,0.384,0.52,1
"chr3-101827124-101828298",0.00399502427310275,0.693849206460158,0.192,0.123,1
"chr5-127040761-127041766",0.00400244932639509,0.308122147051974,0.216,0.114,1
"chr4-4859251-4861547",0.00401598923935602,0.778567193215788,0.312,0.189,1
"chr5-121961429-121962729",0.00402688769802721,0.364294978551435,0.48,0.417,1
"chr7-151380999-151382374",0.00402752075817462,0.718343866111115,0.1,0.068,1
"chr9-68740407-68741050",0.00402828588932807,0.525245481254492,0.236,0.155,1
"chr15-68577709-68579939",0.00403150945034396,-1.20718101655333,0.124,0.233,1
"chr7-28921740-28923037",0.00403740068438746,0.760756602045944,0.216,0.136,1
"chr18-54959073-54959753",0.0040388150756681,0.379714306472081,0.232,0.182,1
"chr15-64891905-64896301",0.00403930612290536,0.724649701392745,0.208,0.156,1
"chr6-168196448-168197190",0.00404087607618167,0.467543829232245,0.132,0.091,1
"chr12-71662730-71664926",0.00404106519897546,0.109983465446485,0.736,0.736,1
"chr9-100411323-100412200",0.00404153204319095,0.393841750370978,0.364,0.3,1
"chr8-21169459-21169891",0.00404189286298079,1.08251658553448,0.152,0.058,1
"chr19-48203591-48204681",0.00404478763388428,0.363235617484819,0.476,0.405,1
"chr17-50168955-50169750",0.00404974680130577,0.936767774713158,0.196,0.103,1
"chr12-57632198-57633499",0.00405431861844103,0.57902289881339,0.292,0.21,1
"chrX-71118076-71119313",0.00405454319786383,0.455229229276867,0.296,0.239,1
"chr10-72308464-72311015",0.00405501823648815,-1.41083734733751,0.104,0.192,1
"chr3-53844401-53846806",0.00405967261055612,-0.817915773399405,0.256,0.396,1
"chr18-63322778-63323434",0.00406429509519693,1.14532555665769,0.108,0.057,1
"chr11-59556125-59557846",0.00406918585395141,-1.30733282012251,0.072,0.176,1
"chr10-102658067-102658634",0.00407436331435708,0.976361952385804,0.1,0.048,1
"chr2-111897725-111899781",0.0040745174737427,-0.990144535247008,0.176,0.301,1
"chr12-64451356-64453270",0.00407734778545615,0.245219333960407,0.512,0.435,1
"chr12-57549626-57550413",0.00408004052301992,0.465173934974668,0.24,0.163,1
"chr12-14802809-14804216",0.00408326934462323,-0.479338142692418,0.44,0.573,1
"chr10-131981231-131982780",0.00408344788918401,-0.709341606779871,0.324,0.447,1
"chr12-9283421-9284218",0.00408533198925432,-1.45619604079877,0.048,0.121,1
"chr10-12513856-12514464",0.00409276261872753,0.427870963189298,0.156,0.112,1
"chr11-108121044-108122694",0.00409519567484754,-0.768974105529196,0.296,0.423,1
"chr19-57819147-57820258",0.00409847341874638,0.419095864000206,0.388,0.289,1
"chr18-13221978-13223759",0.00410332682924832,0.646726841667129,0.236,0.156,1
"chr3-53709718-53710549",0.00410621452601082,-1.16710416697268,0.084,0.175,1
"chr1-21935784-21938036",0.00410786306282415,-1.15242608999641,0.112,0.225,1
"chr18-26543420-26543766",0.00410856135544709,0.774116796035534,0.1,0.055,1
"chr15-77155996-77156429",0.00411056577524615,0.554353806681338,0.124,0.078,1
"chr22-50562597-50563659",0.00412211992446191,-0.695709217947862,0.288,0.416,1
"chr3-32501239-32503290",0.0041251754943177,0.322627033792999,0.332,0.269,1
"chr21-36155455-36157644",0.00412779556515604,-0.467803972268422,0.62,0.719,1
"chr5-71601086-71602101",0.00413122983810143,-1.35346488802385,0.056,0.13,1
"chr19-47436566-47437229",0.00413204579457684,0.628589426107088,0.248,0.174,1
"chr15-45278814-45279829",0.00413719549293586,-0.665713596439625,0.308,0.445,1
"chr8-109607253-109608361",0.00413932837154532,-0.922132477738837,0.216,0.327,1
"chr11-72039463-72042308",0.00414203418984455,0.260956910111821,0.472,0.41,1
"chr5-119070110-119071989",0.00414353691625644,0.100846148064051,0.776,0.77,1
"chr3-14143811-14145159",0.00415165395165649,0.53058224677096,0.252,0.178,1
"chr19-49533498-49534621",0.00415995361296619,0.229267330539793,0.28,0.237,1
"chr19-48390446-48391897",0.00416305952962692,0.299998827484399,0.452,0.392,1
"chr3-170310075-170310785",0.004165930330448,-1.07876520327226,0.084,0.179,1
"chr19-49639854-49642652",0.00416634982608763,0.0678012029970532,0.824,0.841,1
"chr7-116809391-116810106",0.0041688540003018,0.464039578231026,0.264,0.198,1
"chr7-47474999-47476243",0.00417071930549048,0.336679336060092,0.364,0.305,1
"chr2-84314782-84315234",0.00417315241925819,-1.52769834695155,0.036,0.106,1
"chr9-122374980-122375547",0.00417408438777915,0.635512568193722,0.144,0.102,1
"chr3-58217102-58217907",0.00417513092019602,-0.968555040243438,0.136,0.253,1
"chr4-152485634-152486346",0.00417654081462085,0.738681774143543,0.212,0.151,1
"chr7-149771185-149774854",0.00417952803678754,0.233666160589034,0.636,0.585,1
"chr5-40797207-40799028",0.00418507910741281,0.211489335941271,0.616,0.551,1
"chr20-44650817-44653051",0.00418950401635854,0.721536789440399,0.272,0.2,1
"chr9-101397992-101399498",0.00419245101417418,0.225977492908443,0.608,0.557,1
"chr17-4554945-4555924",0.0041955391119663,-0.694138744952412,0.204,0.313,1
"chr9-133509113-133510324",0.00420185743361564,0.348480314284771,0.36,0.309,1
"chrX-39982826-39983488",0.00420629824021707,-1.20925301858512,0.132,0.21,1
"chr19-6862535-6864003",0.00420744351764627,0.491438903736373,0.264,0.198,1
"chr19-1000018-1000535",0.00420918360634241,-1.80059457895509,0.032,0.106,1
"chr1-202017486-202019532",0.00420940710275741,-1.02496509031397,0.324,0.425,1
"chr17-50199614-50201997",0.00421085466780269,-0.572138978216193,0.272,0.4,1
"chr7-6446897-6448787",0.00421444016390173,0.372628729682372,0.404,0.351,1
"chr13-46893921-46894697",0.00421464779695497,0.645260655238178,0.244,0.177,1
"chr1-205748518-205750828",0.00422260559854674,-0.559357660148926,0.544,0.656,1
"chr9-89358871-89359458",0.0042239133965599,-1.14088224465305,0.14,0.235,1
"chr22-18077360-18078751",0.00422451878578531,0.245399594493592,0.352,0.302,1
"chr1-154970455-154971674",0.00422914284981272,-1.18895649820556,0.092,0.214,1
"chr6-11218602-11219868",0.0042331678662795,0.929921000428874,0.192,0.087,1
"chr10-124529708-124530733",0.00424118559929957,-1.12782014109884,0.08,0.162,1
"chr7-5822585-5824680",0.00424428982374976,0.456185265107103,0.384,0.297,1
"chr1-226547635-226550822",0.00424661103900014,-0.927327753079319,0.176,0.297,1
"chr10-95693368-95694517",0.00425135550907856,-0.620457073696828,0.432,0.55,1
"chr3-97764052-97765304",0.00425983979679397,0.352833175703708,0.38,0.311,1
"chr10-74176058-74177494",0.00426127915611182,-0.547013273750681,0.508,0.617,1
"chr7-45768355-45769552",0.00426155782598848,0.317912332510654,0.48,0.408,1
"chr8-93754255-93755454",0.00426395182937328,-0.72694036786027,0.288,0.399,1
"chr12-113462299-113464566",0.00426626568197786,-1.15499910073344,0.128,0.228,1
"chr3-45109892-45110728",0.00427243364180424,-1.46549796841397,0.072,0.175,1
"chr2-230219530-230220456",0.00427819883202715,0.580199433395393,0.172,0.128,1
"chr17-2049321-2051438",0.00427958917423254,-0.54688027211583,0.432,0.538,1
"chr6-40328412-40329092",0.0042840852692532,-1.52003903085297,0.048,0.114,1
"chr19-55634522-55635770",0.00429353969173621,0.623608914265109,0.268,0.195,1
"chr22-26671180-26673619",0.00429664772236935,0.460230369376194,0.36,0.283,1
"chr5-34187978-34188651",0.00429841342336559,0.633236360273488,0.148,0.101,1
"chr9-122453086-122453550",0.00430210939702242,0.824363646034508,0.124,0.076,1
"chr11-45664118-45666306",0.00431020662532232,-0.995710413311117,0.128,0.211,1
"chr5-148730875-148731410",0.00431152593226827,1.00294248044028,0.16,0.089,1
"chrX-101658508-101660093",0.00431683105294686,0.362556404544682,0.228,0.214,1
"chr14-58330926-58331583",0.00432192948768231,1.1461838563359,0.156,0.069,1
"chr13-40069135-40069649",0.00432598090253789,0.579356813673707,0.152,0.108,1
"chr1-53238130-53239079",0.00432866961440904,-0.911111878618942,0.132,0.227,1
"chr7-135661785-135663305",0.00432889346729438,0.319438705249313,0.452,0.418,1
"chr18-8696023-8697175",0.00433020760214383,1.18525482985776,0.14,0.065,1
"chr15-92636776-92637488",0.0043340683150241,0.3917352916725,0.256,0.194,1
"chr8-80485154-80488256",0.00433564130439843,-0.590908000078702,0.54,0.664,1
"chr7-77199218-77200924",0.00434258610287098,1.02179032185678,0.156,0.084,1
"chr3-14418207-14419274",0.00434370303399346,-1.18418992154173,0.14,0.23,1
"chr19-19032282-19034726",0.00434940941408803,0.349123059497958,0.436,0.372,1
"chr12-57215280-57217906",0.00435476063136925,0.318072928181392,0.392,0.324,1
"chr11-72433951-72434953",0.0043581007118473,-0.719936646272774,0.244,0.363,1
"chr3-122021752-122022532",0.00436181625480586,-1.43836063919034,0.068,0.159,1
"chr2-130755187-130756952",0.00436310074555194,0.136627616667864,0.452,0.378,1
"chr19-2491029-2491697",0.00436321379391483,-1.92173833194456,0.036,0.104,1
"chr7-22822112-22823359",0.00436513406069222,0.579847916441436,0.304,0.23,1
"chr6-131627714-131628741",0.00436522292387495,-0.727968140242955,0.408,0.488,1
"chr11-2901731-2903698",0.00436980378085092,0.391579846826883,0.344,0.274,1
"chr1-11719124-11720196",0.00437015453561894,0.844681414094576,0.148,0.096,1
"chr7-104207396-104208560",0.00437351672593984,0.571852561695807,0.312,0.22,1
"chr2-237672964-237675475",0.00437677150686489,0.164775513897076,0.408,0.386,1
"chr5-1380084-1381339",0.00438041685625514,-1.00974209753134,0.196,0.291,1
"chr14-24179597-24180674",0.00438463851777621,0.154699539974234,0.232,0.173,1
"chr20-33400959-33401835",0.00439075120427066,0.603764184784591,0.236,0.16,1
"chr17-75610052-75611119",0.00439809234556779,-0.986255905836102,0.128,0.23,1
"chr5-95641668-95642178",0.00440172269771983,0.846406809563703,0.176,0.117,1
"chr5-139560599-139562509",0.00440422876153166,0.133341859163429,0.648,0.579,1
"chr1-204493420-204496268",0.00440451445059022,-0.782386894706867,0.396,0.507,1
"chr13-52011044-52012661",0.00440561484294377,0.164068526432767,0.668,0.614,1
"chr1-26864146-26866164",0.00440593320323882,-0.648486371211932,0.392,0.518,1
"chr9-3467554-3468068",0.00440621094145602,0.796839675542535,0.136,0.09,1
"chr18-45016260-45017033",0.00440782729647469,0.675951137170707,0.204,0.117,1
"chr8-96234570-96236092",0.00440836929753063,-0.854514131088799,0.28,0.422,1
"chr19-53102747-53104105",0.00441390959175057,0.247813178332208,0.56,0.501,1
"chr17-39736362-39740959",0.0044154361027451,0.0415822175782075,0.66,0.629,1
"chr6-28443146-28443810",0.00441783196041004,1.29498282550511,0.136,0.057,1
"chr4-138090466-138090819",0.00441826133199496,1.37418837381097,0.12,0.037,1
"chr9-133103112-133103776",0.00442057857088288,0.730952499927461,0.128,0.088,1
"chr11-73140513-73143918",0.00442730907122687,0.0956978007495879,0.54,0.512,1
"chr9-85937388-85937835",0.0044328169833319,0.623891122063782,0.144,0.081,1
"chr17-72419897-72421765",0.00443770771949002,-1.05767899957145,0.136,0.235,1
"chr9-129485965-129491903",0.00444312140183919,0.0799411476722685,0.644,0.603,1
"chr16-1413630-1415161",0.00444509261201545,0.644190086707984,0.164,0.122,1
"chr16-75108829-75110150",0.00444937471904595,-1.73845693440196,0.02,0.106,1
"chr8-97639690-97640718",0.0044512006384626,0.789447083911456,0.104,0.065,1
"chr13-52193622-52195925",0.00445277757923799,0.227208852254583,0.424,0.38,1
"chr7-22559785-22560471",0.00445778249521619,0.853978064340442,0.14,0.092,1
